C09K 8/03 (20130101); C09K 8/516 (20130101); C09K 8/032 (20130101); E21B 33/138 (20130101); C09K 8/10 (20130101); C09K 8/32 (20130101); E21B 21/003 (20130101); C09K 8/035 (20130101); C09K 2208/08 (20130101),23
B03C 5/005 (20130101); B01L 3/502761 (20130101); B03C 5/026 (20130101); B01L 2400/0424 (20130101); B01L 3/502746 (20130101); B01L 2200/0652 (20130101); B01L 2200/0668 (20130101); B01L 2200/0684 (20130101); B01L 2400/084 (20130101); B03C 2201/18 (20130101); B03C 2201/26 (20130101),414
,414
G01N 33/22 (20130101); E21B 49/08 (20130101); G01V 8/12 (20130101); G01V 9/005 (20130101); G01J 3/42 (20130101); G01J 3/457 (20130101); G01N 21/31 (20130101); E21B 2049/085 (20130101); G01J 2003/1213 (20130101); G01N 21/35 (20130101); G01N 21/39 (20130101); G01N 21/85 (20130101); G01N 33/2823 (20130101),430
B25J 9/1694 (20130101); G06N 3/008 (20130101); Y10S 901/47 (20130101); Y10S 901/01 (20130101),414
A61M 16/0066 (20130101); G16H 40/63 (20180101); A61M 16/0051 (20130101); A61M 16/0666 (20130101); A61M 16/0833 (20140204); A61M 16/205 (20140204); G05B 15/02 (20130101); A61M 16/024 (20170801); A61M 16/0003 (20140204); A61M 2016/003 (20130101); A61M 2205/18 (20130101); A61M 2205/3334 (20130101); A61M 2205/35 (20130101); A61M 2205/505 (20130101); A61M 2205/52 (20130101); A61M 2240/00 (20130101); G06F 19/3481 (20130101); G16H 20/40 (20180101),430
G01S 5/0072 (20130101); H04W 64/00 (20130101); H04W 72/1289 (20130101); H04L 43/0864 (20130101); H04L 47/826 (20130101); G01S 5/0289 (20130101); H04L 47/283 (20130101); H04W 24/10 (20130101); G01S 5/0226 (20130101); H04L 43/10 (20130101),414
H03M 7/30 (20130101); G06F 7/483 (20130101); G06N 20/00 (20190101); H03M 7/46 (20130101); H03M 7/24 (20130101),295
G06T 15/005 (20130101); G06T 15/405 (20130101); G06T 15/00 (20130101),397
G06F 16/951 (20190101); G06Q 30/02 (20130101),417
G06F 16/2462 (20190101); G06F 16/217 (20190101); G06F 16/219 (20190101); G06F 16/9535 (20190101); G06F 11/3495 (20130101); G06F 11/3082 (20130101); G06F 11/302 (20130101); G06F 11/3065 (20130101); G06F 11/3068 (20130101); G06F 11/3476 (20130101); G06F 11/3409 (20130101),3
G06F 16/244 (20190101); G06F 16/248 (20190101); G06G 7/50 (20130101); G01W 1/14 (20130101); G06F 16/254 (20190101); Y02A 10/46 (20180101),23
A61B 5/1127 (20130101); A61B 5/4533 (20130101); A61B 5/4528 (20130101); A61B 5/1128 (20130101); A61B 5/4585 (20130101); A61B 5/0022 (20130101),409
G06F 16/9535 (20190101); G06F 16/958 (20190101); G06Q 50/01 (20130101),430
G06F 3/017 (20130101); G06F 3/011 (20130101),74
G01W 1/10 (20130101),430
,3
H04N 5/23222 (20130101); H04N 5/23293 (20130101); G06T 7/0002 (20130101); G06F 16/583 (20190101); H04N 5/23229 (20130101); H04N 5/23219 (20130101); G06K 9/036 (20130101); G06F 16/00 (20190101); G06T 2207/20081 (20130101); G06T 2207/20076 (20130101); G06T 2207/30201 (20130101); G06T 2207/10004 (20130101),317
G06F 11/3608 (20130101); G06F 11/3684 (20130101); G06F 8/20 (20130101); G06F 8/35 (20130101),414
H04L 43/0864 (20130101); H04L 43/106 (20130101); G06F 9/45558 (20130101); H04L 45/74 (20130101); G06F 2009/45591 (20130101); G06F 2009/45595 (20130101),74
G01N 33/383 (20130101); E21B 47/0005 (20130101); E21B 47/1025 (20130101); G01N 15/08 (20130101); E21B 33/14 (20130101); G01N 2015/0813 (20130101),430
B61L 15/0081 (20130101); G06Q 10/20 (20130101); B61L 15/0072 (20130101); B61L 23/00 (20130101); B61L 3/006 (20130101); B61L 25/021 (20130101); B61L 25/025 (20130101),23
A01N 25/02 (20130101); A01N 25/04 (20130101); A01N 33/18 (20130101); A01N 25/02 (20130101); A01N 33/18 (20130101); A01N 41/06 (20130101); A01N 43/40 (20130101); A01N 25/04 (20130101); A01N 33/18 (20130101); A01N 41/06 (20130101); A01N 43/40 (20130101),96
G06F 40/174 (20200101); G06F 40/226 (20200101); G06K 9/00483 (20130101); G06K 9/00449 (20130101); G06K 9/00469 (20130101); G06F 40/186 (20200101),439
G06Q 30/016 (20130101); H04L 67/306 (20130101); H04L 51/24 (20130101); H04W 4/00 (20130101),10
G06F 11/0709 (20130101); G06F 11/0751 (20130101); G06F 11/079 (20130101); G06F 17/13 (20130101); G06Q 10/04 (20130101),414
E04B 1/19 (20130101); F03D 80/70 (20160501); E04C 3/08 (20130101); F03D 13/20 (20160501); F03D 9/25 (20160501); E04H 12/342 (20130101); E04H 12/10 (20130101); E04B 2001/199 (20130101); E04B 2001/2478 (20130101); E04B 2001/1993 (20130101); E04B 2001/2466 (20130101); E04C 2003/0495 (20130101); E04C 2003/0469 (20130101); F03D 15/10 (20160501); F05B 2240/9121 (20130101); E04B 2103/06 (20130101); E04B 2001/1927 (20130101); Y02E 10/728 (20130101); E04B 2001/1954 (20130101); E04C 2003/0413 (20130101),417
G06F 30/23 (20200101); G05B 19/4097 (20130101); G06F 30/15 (20200101); G06F 2113/24 (20200101); Y02T 90/50 (20180501); G05B 2219/35017 (20130101),74
C10G 11/05 (20130101); C10G 11/18 (20130101); C07C 4/06 (20130101); B01J 29/80 (20130101); B01J 29/40 (20130101); B01J 29/65 (20130101); C07C 2529/85 (20130101); B01J 29/18 (20130101); C10G 2400/20 (20130101),186
H04W 8/005 (20130101); H04W 64/006 (20130101); H04W 76/10 (20180201); H04L 12/28 (20130101); H04W 52/0209 (20130101); H04W 52/383 (20130101); H04W 76/14 (20180201); Y02D 70/21 (20180101); Y02D 70/146 (20180101); Y02D 70/1244 (20180101); G01S 5/0289 (20130101); Y02D 70/1262 (20180101); Y02D 70/142 (20180101); Y02D 70/1264 (20180101),414
H04N 5/23216 (20130101); G10L 15/18 (20130101); G10L 15/1822 (20130101); G06K 9/46 (20130101); G06F 16/532 (20190101); G06F 40/284 (20200101); G06K 9/00288 (20130101); G06F 16/9535 (20190101); G06F 3/167 (20130101); G10L 15/22 (20130101); H04N 5/23222 (20130101); H04W 76/10 (20180201); H04N 5/23219 (20130101); G06Q 50/01 (20130101); G10L 2015/223 (20130101); G06K 9/00677 (20130101); G06F 16/243 (20190101),414
H04L 63/02 (20130101); H04L 41/0846 (20130101); H04L 63/1433 (20130101); H04L 63/20 (20130101); H04L 63/1416 (20130101); H04L 63/0209 (20130101); H04L 63/1441 (20130101); G06F 21/568 (20130101); G06F 21/57 (20130101); H04L 63/0236 (20130101); G06F 2009/45587 (20130101),23
H04B 10/0773 (20130101); H04B 10/071 (20130101); H04B 10/516 (20130101); H04B 10/0775 (20130101),430
G06T 15/10 (20130101); G06T 15/005 (20130101); G06F 17/16 (20130101); G06T 5/50 (20130101); G06T 2207/10004 (20130101),430
G06Q 40/04 (20130101),161
G06F 9/46 (20130101); G06F 9/5083 (20130101); G06F 11/3452 (20130101); G06F 11/079 (20130101); G06F 11/3442 (20130101); G06F 11/0709 (20130101); G06F 2209/5019 (20130101),280
B64C 11/46 (20130101); B64D 27/04 (20130101); B64C 5/06 (20130101); B64C 5/02 (20130101); B64D 27/10 (20130101); B64C 23/005 (20130101),484
G06Q 20/40 (20130101); G06Q 20/3272 (20130101),3
A01N 59/00 (20130101); C23F 11/163 (20130101); C23F 11/188 (20130101); C23F 11/10 (20130101); C23F 11/143 (20130101); A01N 59/00 (20130101); A01N 35/02 (20130101); A01N 47/14 (20130101); C02F 1/76 (20130101); C02F 1/766 (20130101); C02F 1/722 (20130101); C02F 1/50 (20130101); C02F 2303/04 (20130101); C02F 2303/08 (20130101); C02F 2303/20 (20130101),430
B07C 5/34 (20130101); G06Q 30/0601 (20130101); G06Q 40/04 (20130101); H04M 3/533 (20130101); H04M 1/6505 (20130101),417
G09G 5/003 (20130101); G06T 19/006 (20130101); G06K 9/6267 (20130101); G06K 9/52 (20130101); G06F 16/9554 (20190101); G06F 16/2455 (20190101); G06F 16/5838 (20190101); G06F 16/5866 (20190101); G06F 16/9537 (20190101); G06F 16/29 (20190101); G09G 2370/16 (20130101),74
G05B 23/0254 (20130101); B64F 5/60 (20170101),74
G06F 16/27 (20190101); G06F 16/178 (20190101),57
G01N 21/17 (20130101); G01N 29/09 (20130101); G01N 27/02 (20130101); B05C 9/10 (20130101); B05C 11/1015 (20130101); G06Q 50/22 (20130101); G01N 29/043 (20130101); G01N 29/348 (20130101); B29C 73/22 (20130101); B05D 5/005 (20130101); G01N 2291/0258 (20130101); G01N 2291/2694 (20130101),409
B01F 3/1207 (20130101); B02C 19/186 (20130101),417
A47L 15/0034 (20130101); A47L 15/483 (20130101); A47L 2401/18 (20130101); A47L 2401/19 (20130101); A47L 2401/20 (20130101); A47L 2501/10 (20130101),270
H04W 64/006 (20130101); H04W 4/025 (20130101); H04W 24/10 (20130101); H04W 84/12 (20130101); H04W 4/026 (20130101),74
G06F 30/23 (20200101); B01L 3/502707 (20130101); G06F 30/39 (20200101); G06F 30/20 (20200101); B01L 2400/0424 (20130101); G06F 2111/06 (20200101); B01L 2200/0652 (20130101); B01L 2200/0668 (20130101); B01L 3/502761 (20130101); G06F 2111/04 (20200101); G06F 2119/18 (20200101); B01L 2300/0816 (20130101),417
G06F 13/4027 (20130101); G06F 13/4221 (20130101); G06F 9/542 (20130101); G06F 9/546 (20130101),414
G06F 11/36 (20130101); G06F 8/35 (20130101),414
H04B 10/071 (20130101); H04B 10/2507 (20130101); H04B 17/0085 (20130101); H04B 10/0775 (20130101); H04B 2210/07 (20130101); H04J 14/0298 (20130101),23
A47B 95/02 (20130101); A47B 88/919 (20170101); A47B 95/00 (20130101); E05B 1/0015 (20130101); A47B 2095/024 (20130101); A47B 2230/0077 (20130101); F16B 29/00 (20130101); A47B 2220/0044 (20130101),409
H04L 67/1057 (20130101); H04L 63/10 (20130101); H04L 63/105 (20130101); H04L 67/1097 (20130101); H04L 67/104 (20130101),159
G06F 3/04886 (20130101); G06F 21/36 (20130101),186
B22F 1/0025 (20130101); B01J 35/06 (20130101); B01J 23/50 (20130101); B01J 35/026 (20130101); B01J 35/023 (20130101); B22F 9/24 (20130101); B01J 37/0225 (20130101); B01J 37/16 (20130101); B01J 37/0219 (20130101); B01J 35/0013 (20130101); B01J 35/008 (20130101); B22F 9/26 (20130101); B22F 2001/0037 (20130101); C23F 1/02 (20130101); C23F 1/30 (20130101); B01J 35/002 (20130101),414
G06K 9/00979 (20130101); H04L 63/1416 (20130101); H04L 69/22 (20130101); G06F 16/90344 (20190101); H04L 43/50 (20130101); G06F 16/24565 (20190101); G06K 9/00523 (20130101),414
A01N 61/02 (20130101); C05D 3/00 (20130101); C05D 9/02 (20130101); A01N 61/00 (20130101); C05G 3/02 (20130101); C05F 1/005 (20130101); C05D 9/02 (20130101); C05F 11/00 (20130101); A01N 61/00 (20130101); A01N 43/16 (20130101); A01N 63/02 (20130101); A01N 61/00 (20130101); A01N 43/16 (20130101); A01N 63/10 (20200101); Y02P 20/145 (20151101); Y02A 40/203 (20180101); Y02W 30/43 (20150501),430
B23B 29/03417 (20130101); B23B 2250/04 (20130101); Y10T 408/8588 (20150115); Y10T 408/85895 (20150115),466
H04L 67/06 (20130101); H04L 67/104 (20130101); G06F 3/0613 (20130101); G06F 3/067 (20130101); G06F 3/0643 (20130101); G06F 3/065 (20130101); G06F 3/0641 (20130101),430
H02M 1/4208 (20130101); H02J 3/16 (20130101); H02J 3/26 (20130101); H02J 3/1857 (20130101); H02J 3/1864 (20130101); Y02E 40/34 (20130101); Y02E 40/12 (20130101); Y02E 40/50 (20130101); Y02E 40/26 (20130101),430
G06K 7/10366 (20130101); A61B 90/90 (20160201); A61B 90/98 (20160201); A61B 90/39 (20160201); G08B 13/2462 (20130101); G01V 15/00 (20130101); A61B 2090/0804 (20160201); A61B 2090/0805 (20160201); A61B 2090/3954 (20160201); A61B 2090/3958 (20160201),280
G06K 9/00671 (20130101); G06T 17/05 (20130101); G06T 19/006 (20130101); H04N 7/18 (20130101); G06F 3/0487 (20130101); G06F 3/04815 (20130101); G06F 3/011 (20130101),295
G06F 16/2365 (20190101); G06F 16/217 (20190101); G06F 16/22 (20190101),397
B60N 2/0725 (20130101); B60N 2/06 (20130101); B60N 2/0715 (20130101); B60N 2/6009 (20130101); B60N 2/688 (20130101); B60N 3/06 (20130101); B60N 2/2887 (20130101); B60N 2/062 (20130101); B60N 2/065 (20130101); B60N 2/0705 (20130101); B60N 2/0727 (20130101); B60N 2/0843 (20130101); B60N 2/01583 (20130101),414
,275
A01B 79/02 (20130101); A01C 7/04 (20130101); G08G 5/0043 (20130101); B64C 39/024 (20130101); G08G 5/04 (20130101); B64D 1/16 (20130101); A01B 79/005 (20130101); A01C 21/00 (20130101); G05D 1/104 (20130101); B64B 1/40 (20130101); B64C 2201/022 (20130101); B64B 2201/00 (20130101); B64C 2201/042 (20130101); B64C 2201/101 (20130101); B64C 2201/108 (20130101); B64C 2201/126 (20130101); B64C 2201/141 (20130101); B64C 2201/146 (20130101); B64C 2201/128 (20130101); B64C 2201/027 (20130101); Y10S 901/01 (20130101),414
A47B 81/06 (20130101); F16M 13/02 (20130101); G09F 9/30 (20130101); H04N 5/64 (20130101); G09F 15/0037 (20130101); F16M 11/046 (20130101); F16M 11/08 (20130101); G09F 13/02 (20130101),132
H04W 16/14 (20130101); H04W 84/18 (20130101); H04W 76/10 (20180201); H04W 48/16 (20130101); H04L 27/0006 (20130101); H04W 72/02 (20130101); H04L 5/0033 (20130101),74
H04N 21/475 (20130101); G08C 23/04 (20130101); H04N 21/4331 (20130101); H04N 21/4532 (20130101); H04N 21/4826 (20130101); H04N 21/4821 (20130101); H04N 21/4316 (20130101); H04N 21/25891 (20130101); H04N 5/44543 (20130101); H04N 5/4403 (20130101); H04N 21/4312 (20130101); G08C 17/02 (20130101); H04N 21/42207 (20130101); H04N 21/42208 (20130101); H04N 21/42224 (20130101); H04N 21/42225 (20130101); H04N 21/42226 (20130101); H04N 21/8186 (20130101); H04N 21/25808 (20130101); H04N 21/4586 (20130101); G08C 2201/30 (20130101); G08C 2201/10 (20130101); H04N 2005/443 (20130101); H04N 2005/44556 (20130101); G08C 2201/20 (20130101); G08C 2201/92 (20130101); G08C 2201/21 (20130101); G08C 2201/50 (20130101),34
G01V 3/18 (20130101); G01V 3/38 (20130101),317
G01F 23/292 (20130101); G01N 21/4133 (20130101),446
G06Q 10/101 (20130101); G06Q 30/02 (20130101); H04L 67/1095 (20130101); G06F 3/0484 (20130101); H04L 67/306 (20130101),417
A61M 16/204 (20140204); A61M 16/205 (20140204); A61M 16/024 (20170801); A61M 16/0833 (20140204); A61M 2205/3553 (20130101); A61M 2205/3584 (20130101); A61M 2205/50 (20130101); A61M 2205/3592 (20130101); A61M 2016/0039 (20130101); A61M 2205/3561 (20130101); A61M 2016/0027 (20130101),295
,463
,463
G06Q 10/087 (20130101),430
H04B 1/0483 (20130101); H04B 1/18 (20130101); H04B 1/0475 (20130101); H04L 27/0002 (20130101); H04B 2001/0491 (20130101),397
G06K 9/00677 (20130101); G06K 9/00684 (20130101); G06K 9/6223 (20130101); G06K 9/481 (20130101); G06K 9/6215 (20130101); G06K 9/627 (20130101); G06K 2209/27 (20130101),417
E21B 49/087 (20130101); E21B 49/08 (20130101); G01N 33/2823 (20130101); B01F 9/0005 (20130101); B01F 11/0002 (20130101); B01F 11/0022 (20130101); B01F 11/0068 (20130101); B01F 15/00253 (20130101); B01F 15/00883 (20130101); B01F 15/065 (20130101); G01N 21/84 (20130101); B01F 2009/0092 (20130101); G01N 2021/8405 (20130101); E21B 47/00 (20130101); G01N 1/38 (20130101),552
C08F 216/06 (20130101); C08F 8/12 (20130101); C08F 16/06 (20130101); C08F 18/08 (20130101); C08F 18/08 (20130101); C08F 2/20 (20130101); C08F 216/06 (20130101); C08F 218/08 (20130101); C08F 8/12 (20130101); C08F 18/08 (20130101),10
H04L 47/2483 (20130101); H04L 43/50 (20130101); H04L 63/1408 (20130101),295
B07C 5/34 (20130101); G06Q 40/04 (20130101); G06Q 30/0601 (20130101); H04M 1/6505 (20130101); H04M 3/533 (20130101),3
G06F 30/18 (20200101); G06F 30/30 (20200101); G06F 30/3323 (20200101),382
B66B 11/0226 (20130101),252
B65F 1/1473 (20130101); B62B 3/004 (20130101); B30B 9/3046 (20130101); B64D 11/00 (20130101); B65F 1/1405 (20130101); B30B 9/3053 (20130101); B62B 5/06 (20130101); B65F 1/16 (20130101); B65F 2210/148 (20130101); B62B 3/003 (20130101); B62B 2202/20 (20130101),397
H04B 3/32 (20130101); H04B 7/0617 (20130101); H04M 3/18 (20130101); H04M 3/002 (20130101),414
H04L 67/1078 (20130101); H04L 67/1097 (20130101); G06Q 10/10 (20130101); H04L 67/1046 (20130101); H04L 67/104 (20130101); G06Q 30/02 (20130101),74
G06F 16/2462 (20190101); G06F 16/24545 (20190101),417
G06N 5/048 (20130101); G06F 16/583 (20190101); G06F 16/51 (20190101); G06N 20/00 (20190101); G06F 16/9038 (20190101); G06N 5/04 (20130101); G06F 16/58 (20190101),74
G06F 8/71 (20130101); G06F 11/3604 (20130101); G06F 11/3616 (20130101); G06F 8/73 (20130101); G06F 8/436 (20130101); G06F 8/433 (20130101); G06F 11/3688 (20130101); G06F 8/75 (20130101); G06F 8/30 (20130101),3
F27B 9/40 (20130101); F27D 19/00 (20130101); F27B 9/36 (20130101); F27D 21/00 (20130101); F27D 99/0033 (20130101),409
C22B 7/005 (20130101); C22B 15/0006 (20130101); C22B 60/0208 (20130101); C22B 15/0002 (20130101),212
A01N 25/00 (20130101); A01N 47/14 (20130101); A01N 47/24 (20130101); A01N 43/54 (20130101); A01N 43/40 (20130101); A01N 43/653 (20130101); A01N 47/14 (20130101); A01N 25/00 (20130101); A01N 43/40 (20130101); A01N 43/54 (20130101); A01N 43/653 (20130101); A01N 47/24 (20130101); A01N 43/653 (20130101); A01N 25/00 (20130101); A01N 43/40 (20130101); A01N 43/54 (20130101); A01N 47/24 (20130101); A01N 25/00 (20130101); A01N 43/40 (20130101); A01N 43/54 (20130101); A01N 47/24 (20130101),440
F24C 3/085 (20130101); B23P 11/00 (20130101); F24C 3/08 (20130101); F23D 14/06 (20130101); Y10T 29/49826 (20150115),466
H04W 4/029 (20180201); H04L 67/18 (20130101); H04W 4/027 (20130101); G06T 7/246 (20170101); H04W 4/023 (20130101); G10L 15/26 (20130101),414
G06F 11/30 (20130101); G06F 11/3058 (20130101); G06F 16/00 (20190101); H04L 67/1095 (20130101); G06F 11/3438 (20130101); G06F 11/2097 (20130101); Y02D 10/34 (20180101),193
G01V 5/12 (20130101); G01V 5/045 (20130101); G01V 5/125 (20130101),111
D06F 39/002 (20130101); D06F 37/16 (20130101); D06F 37/12 (20130101); D06F 29/00 (20130101); D06F 31/00 (20130101),440
H02M 3/158 (20130101); G01R 19/175 (20130101); H02M 3/1588 (20130101); G01R 19/00 (20130101); H02M 2001/0009 (20130101); Y02B 70/1466 (20130101),414
G06F 3/1208 (20130101); G06F 3/0483 (20130101); G06F 3/1256 (20130101); G06F 40/106 (20200101); G06F 3/0481 (20130101); G06F 40/103 (20200101); G06F 1/1616 (20130101); G06F 3/127 (20130101); G06F 9/451 (20180201); G06F 3/04886 (20130101); G06F 3/0482 (20130101),3
C10M 101/02 (20130101); C10M 171/02 (20130101); C10M 169/04 (20130101); C10N 2220/022 (20130101); C10N 2230/02 (20130101); C10M 2203/1006 (20130101); C10M 2203/1025 (20130101); C10M 2203/1065 (20130101); C10N 2240/10 (20130101),239
,414
C12N 9/2454 (20130101); C13B 20/002 (20130101); C12N 9/96 (20130101); C12Y 302/01011 (20130101),3
G06F 16/13 (20190101); G06F 16/25 (20190101); G06Q 10/087 (20130101); G06F 16/252 (20190101); G06F 16/2365 (20190101); G06F 16/27 (20190101),317
B60C 11/005 (20130101); B60C 1/0016 (20130101); B60C 11/0075 (20130101); C08K 3/013 (20180101); C08L 9/06 (20130101); C08L 9/00 (20130101); C08L 7/00 (20130101); C08L 9/00 (20130101); C08L 9/00 (20130101); C08K 3/0033 (20130101); C08L 7/00 (20130101); C08L 9/00 (20130101); C08K 3/0033 (20130101); C08L 7/00 (20130101); C08L 9/06 (20130101); C08K 3/0033 (20130101); C08L 9/00 (20130101); C08L 9/06 (20130101); C08K 3/0033 (20130101); C08L 9/00 (20130101); C08L 7/00 (20130101); C08K 3/0033 (20130101); C08L 9/00 (20130101); C08L 9/00 (20130101); C08K 3/013 (20180101); C08L 7/00 (20130101); C08L 9/00 (20130101); C08K 3/013 (20180101); C08L 7/00 (20130101); C08L 9/06 (20130101); C08K 3/013 (20180101); C08L 9/00 (20130101); C08L 9/06 (20130101); C08K 3/013 (20180101); C08L 9/00 (20130101); C08L 7/00 (20130101); C08K 3/013 (20180101),10
A61F 2/4455 (20130101); A61F 2/4611 (20130101); A61B 17/3421 (20130101); A61B 17/0206 (20130101); A61F 2/30771 (20130101); A61F 2/447 (20130101); A61F 2/442 (20130101); A61B 17/320016 (20130101); A61B 17/3209 (20130101); A61B 17/3211 (20130101); A61F 2002/30607 (20130101); A61F 2002/30576 (20130101); A61F 2002/30785 (20130101); A61B 2017/00261 (20130101); A61F 2002/2817 (20130101); A61F 2002/30777 (20130101); A61F 2310/00011 (20130101); A61F 2310/00359 (20130101); A61B 2017/0262 (20130101); A61F 2002/30616 (20130101); A61F 2002/3093 (20130101); A61F 2002/30774 (20130101); A61B 2017/0256 (20130101); A61F 2002/30787 (20130101); A61F 2002/30062 (20130101); A61F 2002/30904 (20130101); A61F 2002/2835 (20130101); A61B 17/320036 (20130101); A61F 2002/30281 (20130101); A61F 2002/30578 (20130101); A61F 2002/30772 (20130101); A61F 2310/00179 (20130101); A61F 2002/30266 (20130101); A61F 2002/30593 (20130101); A61F 2002/30828 (20130101); A61B 2090/08021 (20160201); A61B 2090/0817 (20160201); A61F 2002/30784 (20130101); A61B 2017/320052 (20130101); A61F 2002/30176 (20130101); A61F 2002/444 (20130101); A61F 2002/30433 (20130101),414
A01B 79/005 (20130101); B64C 39/024 (20130101); A01C 21/007 (20130101); B64C 2201/12 (20130101),23
,295
H04W 52/0229 (20130101); H04W 52/0248 (20130101); H04W 52/0225 (20130101); H04W 40/244 (20130101); H04W 52/0216 (20130101); H04W 84/12 (20130101); H04L 61/103 (20130101); Y02D 70/00 (20180101); Y02D 70/1224 (20180101); Y02D 70/142 (20180101); Y02D 70/144 (20180101); Y02D 70/23 (20180101); Y02D 70/146 (20180101),118
H04W 72/0426 (20130101); H04W 28/06 (20130101); H04W 24/02 (20130101); H04W 16/02 (20130101),414
G01N 27/44791 (20130101); B01L 3/502715 (20130101); B01L 3/502761 (20130101); B03C 5/02 (20130101); B03C 5/005 (20130101); B01L 3/50273 (20130101); B03C 5/022 (20130101); G01N 27/44713 (20130101); B01L 2200/028 (20130101); B01L 2200/0647 (20130101); B01L 2300/0645 (20130101); B01L 2300/0877 (20130101); B01L 2300/0864 (20130101); B01L 2300/0816 (20130101); B01L 2400/0424 (20130101); B01L 2300/0627 (20130101); B01L 2200/143 (20130101),414
,14
G06Q 10/0637 (20130101),74
C12N 5/0606 (20130101); C12N 2500/25 (20130101); C12N 2500/30 (20130101); C12N 2500/38 (20130101); C12N 2501/998 (20130101); C12N 2501/105 (20130101); C12N 2501/115 (20130101); C12N 2501/15 (20130101); C12N 2501/845 (20130101); C12N 2500/98 (20130101),414
H04W 56/0045 (20130101); H04W 74/002 (20130101); H04W 74/0816 (20130101); G01S 5/0072 (20130101); G01S 5/0289 (20130101); G01S 11/08 (20130101); H04W 64/00 (20130101); G01S 5/0226 (20130101); H04W 74/04 (20130101); H04L 41/12 (20130101),3
H04B 7/0452 (20130101); H04W 72/121 (20130101); H04B 7/024 (20130101); H04W 72/1226 (20130101); H04L 5/0035 (20130101),295
G01H 9/004 (20130101); E21B 47/18 (20130101); G01V 1/48 (20130101); G01V 1/226 (20130101); G01V 2210/1429 (20130101),430
A44B 1/02 (20130101); A44B 1/20 (20130101); A01N 25/10 (20130101); A01N 59/16 (20130101); A01N 59/16 (20130101); A01N 25/10 (20130101); A01N 25/34 (20130101); Y10T 24/3689 (20150115); Y10T 16/458 (20150115),414
H01H 50/021 (20130101); H01H 85/0241 (20130101); H01H 85/2035 (20130101); H01H 89/00 (20130101); H01H 50/048 (20130101); H01H 2085/208 (20130101); H01H 2085/0275 (20130101),455
G06F 9/45558 (20130101); G06F 9/5016 (20130101); G06F 9/485 (20130101); G06F 9/4812 (20130101); G06F 9/461 (20130101); G06F 2009/45575 (20130101),147
H04L 67/10 (20130101),414
G06Q 50/01 (20130101); G06F 16/24578 (20190101); G06F 16/9535 (20190101); G06F 16/435 (20190101),74
G06F 11/3688 (20130101); G06F 11/26 (20130101); G06F 11/22 (20130101),481
G06F 3/0488 (20130101); G06F 3/04883 (20130101); G06F 2203/011 (20130101),414
E21B 17/012 (20130101); F16L 1/24 (20130101); E21B 17/015 (20130101); F16L 1/15 (20130101),50
A61B 6/5217 (20130101); A61B 6/032 (20130101); A61B 6/50 (20130101); G16H 50/20 (20180101); G06F 19/321 (20130101); G16H 50/70 (20180101); G06T 7/0012 (20130101); G06T 2207/30084 (20130101); G06T 2207/10081 (20130101); G06T 2207/20076 (20130101),507
H04N 1/32149 (20130101); G06K 9/621 (20130101); G06T 1/0028 (20130101); H04N 1/32208 (20130101); G06K 9/4652 (20130101); G06K 9/6215 (20130101); G06K 9/4604 (20130101); G06K 9/4661 (20130101); G06T 1/005 (20130101); G06T 1/0021 (20130101); G06T 2201/005 (20130101); G06T 2201/0065 (20130101),430
G06F 16/955 (20190101); G06F 16/954 (20190101); H04L 67/02 (20130101); G06F 16/9566 (20190101); G06F 40/14 (20200101); G06F 16/9577 (20190101); G06F 40/134 (20200101); G06F 3/0483 (20130101); G06F 16/958 (20190101); G06F 16/957 (20190101),3
G01C 21/3461 (20130101); G01C 21/3602 (20130101); G01C 21/3484 (20130101); G01C 21/3492 (20130101),3
B65D 31/04 (20130101); B65D 31/10 (20130101); B65D 47/063 (20130101); B65D 75/5877 (20130101); B65D 31/147 (20130101),147
A61K 31/513 (20130101); A61K 31/4412 (20130101); A61K 31/4412 (20130101); A61K 31/513 (20130101); A61K 31/4545 (20130101); A61K 2300/00 (20130101); A61K 2300/00 (20130101),311
G06Q 30/0601 (20130101); G06F 3/013 (20130101); G06F 40/114 (20200101); G09B 7/02 (20130101); G06Q 30/0641 (20130101); G06F 40/106 (20200101); G09B 7/00 (20130101); G09G 2380/14 (20130101),3
E21B 43/116 (20130101); E21B 43/117 (20130101),57
C08F 210/16 (20130101); C08F 4/65916 (20130101); C08F 4/02 (20130101); C08F 4/76 (20130101); C08F 10/00 (20130101); C08F 4/65916 (20130101); C08F 2410/01 (20130101); C08F 110/02 (20130101); C08F 4/65925 (20130101); C08F 4/65912 (20130101); C08F 110/02 (20130101); C08F 2500/03 (20130101); C08F 210/16 (20130101); C08F 210/14 (20130101); C08F 2500/04 (20130101),430
B63B 35/03 (20130101); F16L 1/235 (20130101),409
H04W 12/04 (20130101); H04W 12/06 (20130101); H04W 12/04031 (20190101); H04L 9/0894 (20130101); H04L 9/3236 (20130101); H04B 1/3816 (20130101),430
G11C 29/18 (20130101); G06F 3/0619 (20130101); G06F 3/0644 (20130101); G06F 12/0284 (20130101); G06F 9/5016 (20130101); G06F 12/023 (20130101); G06F 3/0673 (20130101); G11C 2029/0409 (20130101),74
G01V 1/28 (20130101); G01V 2210/57 (20130101); G01V 2210/56 (20130101); G01V 2210/1423 (20130101); G01V 2210/1293 (20130101),74
